username,likes,comments,text,hashtags,date
companhiadasletras,1988,12,"""A VIDA DE UMA PESSOA É ALGO INEXPLICÁVEL"" ✨

Nas três histórias de ""A trilogia de Nova York"", Paul Auster, talvez o mais nova-iorquino dos escritores americanos, confronta seus personagens com o mistério da identidade, do conhecimento e da arte. Nova York se torna, aqui, a imagem de um labirinto mental feito de pistas falsas e verdadeiras, de acasos e equívocos: é na própria cidade que Auster se apóia para retrabalhar o gênero policial.

📚 Sobre o autor 
Escritor, roteirista e poeta norte-americano, Paul Auster nasceu em Newark, em 1947. Estreou na literatura com ""A invenção da solidão"" e ganhou fama internacional com ""A trilogia de Nova York"". Sua obra foi traduzida para mais de quarenta idiomas. Faleceu no mês passado, aos 77 anos.

💬 ""A vida de uma pessoa é algo inexplicável, eu dizia a mim mesmo, o tempo todo. Não importa quantos fatos sejam relatados, quantos detalhes sejam oferecidos, o essencial não admite ser contado."" – Paul Auster, ""A trilogia de Nova York""

📝 Tradução de Rubens Figueiredo 

#paulauster #atrilogiadenovayork #literatura","['paulauster', 'atrilogiadenovayork', 'literatura']",2024-05-18 22:20:02
companhiadasletras,812,28,"EM JULHO: ""OU-OU"", DE ELIF BATUMAN 📚

Nesta sequência do aclamado A idiota, Selin não é a mesma caloura inocente em Harvard. Mais madura, mas ainda influenciada pela literatura e pela filosofia, ela retoma sua busca por autoconhecimento e observa atentamente suas relações -- com amigos, com a família e com Ivan -- para, assim, tentar finalmente encontrar seu caminho na vida adulta.

📚 Lançamento: 23/07 
Já em pré-venda: link nos destaques.

📚 Sinopse:
Em ""Ou-ou"", Elif Batuman dá continuação ao relato minucioso dos dias de Selin na faculdade, iniciado em ""A idiota"" – livro finalista do prêmio Pulitzer e que revelou a autora como uma das vozes mais originais e representativas da nova geração.

Depois de dois semestres de pouca ação, resumidos a pensar demais em tudo e obsessivamente trocar e-mails com Ivan – um estudante húngaro por quem se apaixona –, a estudante de literatura Selin Karadağ enfim percebe que precisa começar a agir. Guiada pelos livros e influenciada por seus amigos, ela finalmente reconhece a importância incontornável das festas, do álcool e do sexo, e resolve aproveitá-las ao máximo.

Com o título inspirado no livro do filósofo Søren Kierkegaard sobre ética e estética – conceitos basilares para Selin compreender a vida e como vivê-la –, ""Ou-ou"" é mais um romance impressionante de Elif Batuman, que se vale de símbolos imprescindíveis da geração millennial para tratar da universalidade da juventude.

📝 Tradução de Odorico Leal

🎨 Capa de Flora de Carvalho/Toda Oficina 

#ouou #elifbatuman #aidiota #prévenda #literatura","['ouou', 'elifbatuman', 'aidiota', 'prévenda', 'literatura']",2024-05-18 20:20:37
companhiadasletras,2315,38,"EM BREVE: NOVO LIVRO DE CHICO BUARQUE

No ano em que o cantor, compositor e escritor completa 80 anos, a Companhia das Letras publicará mais um livro de Chico Buarque (@chicobuarque): ""Bambino a Roma"". A obra tem previsão de lançamento em agosto, com pré-venda sendo iniciada em junho, mês de seu aniversário.

Como adianta a nota publicada por Monica Bergamo (@monica_bergamo) na Folha de S.Paulo (@folhadespaulo), esta é uma obra de autoficção em que Chico retrata sua infância na Itália. “Ainda criança, em 1953, o cantor viveu na capital italiana por cerca de dois anos com sua família. Seu pai, Sérgio Buarque de Holanda, era professor de uma universidade em Roma”, conta.

Do autor, que venceu o prêmio Camões em 2019, a Companhia já publicou as obras de ficção “Estorvo” (1991), “Benjamim” (1995), “Budapeste” (2003), “Leite derramado” (2009), “O irmão alemão” (2014), “Essa gente” (2019) e “Anos de chumbo e outros contos” (2023)

#chicobuarque #bambinoaroma #estorvo #budapeste #irmãoalemão #leitederramado #benjamim #essagente #anosdechumbo #literaturabrasileira #literatura #bookgram #bookstagram #companhiadasletras","['chicobuarque', 'bambinoaroma', 'estorvo', 'budapeste', 'irmãoalemão', 'leitederramado', 'benjamim', 'essagente', 'anosdechumbo', 'literaturabrasileira', 'literatura', 'bookgram', 'bookstagram', 'companhiadasletras']",2024-05-18 17:25:15
companhiadasletras,865,8,"O LIVRO DE MEMÓRIAS DE SALMAN RUSHDIE 🌿

Quando alguém recebe uma segunda chance, o que faz com ela? Em um relato potente, Salman Rushdie relembra o atentado que sofreu em 12 de agosto de 2022 e ressignifica sua traumática experiência, respondendo à violência com arte. Já nas livrarias, ""FACA"" é uma reflexão emocionante sobre a vida, a perda e o amor ― e sobre como encontrar forças para um novo começo. Garanta seu exemplar!

📚 Sobre o livro:
Pela primeira vez desde o atentado, o autor compartilha sua experiência de sobreviver ao pretenso destino. Dividido em duas partes, ""Faca"" narra, em detalhes inesquecíveis, os momentos imediatos que se sucederam ao ataque, bem como o processo de recuperação física e psicológica do escritor, do período no hospital aos esforços de reabilitação, passando pelo apoio essencial de sua esposa, Rachel Eliza Griffiths, e até por um diálogo imaginário com o agressor, culminando com a volta ao lugar onde tudo aconteceu.

Neste livro absolutamente íntimo, Salman Rushdie se distancia dos universos muitas vezes fantásticos característicos de sua obra para explorar o que há de mais concreto na humanidade, sem jamais abrir mão da forma literária pela qual se consagrou.

📝 Tradução de Cássio Arantes Leite e José Rubens Siqueira

#salmanrushdie #literatura #literaturacontemporânea #livrosdememórias #osversossatânicos","['salmanrushdie', 'literatura', 'literaturacontemporânea', 'livrosdememórias', 'osversossatânicos']",2024-05-18 15:01:50
companhiadasletras,657,18,"AJUDE O RIO GRANDE DO SUL: AINDA NÃO ACABOU

Nas últimas semanas, o Rio Grande do Sul passa por uma catástrofe devido às fortes chuvas que atingem o estado. Mortes, desabrigados, falta de alimentos, água e energia, entre outros graves problemas, pedem ajuda emergencial.
 
Neste vídeo, a escritora gaúcha Morgana Kretzmann (@morganakretzmann) dá um panorama da situação e apresenta ações imediatas que podem ser feitas em prol de 1,7 milhão de vítimas dessa tragédia.
 
➡️ Colabore através das chaves Pix abaixo ou procure outra instituição de sua confiança:
— AÇÃO DA CIDADANIA (@acaodacidadania): doe@acaodacidadania.org.br
— E SE FOSSE VOCÊ? (@institutoesefossevoce): doe@esefossevoce.org
— CUFA Frederico Westphalen (@cufafredericowestphalen): doacoes@cufa.org.br
— FUTURO AUDIOVISUAL RS (@futuro_audiovisual_rs): futuroaudiovisualrs@akamani.com.br
 
➡️ Ajude o Rio Grande do Sul com os Clássicos Zahar (@editorazahar)
Em parceria com a Ação da Cidadania, a Companhia das Letras também promove uma ação em prol dis necessitados do Rio Grande Sul, até 31/5. Saiba mais em bit.ly/ajudeors-cia

#companhiadasletras #sosriograndedosul #riograndedosul #ajudeoriograndedosul #ajudeors","['companhiadasletras', 'sosriograndedosul', 'riograndedosul', 'ajudeoriograndedosul', 'ajudeors']",2024-05-18 13:18:16
companhiadasletras,398,2,"CHIMAMANDA NA ÁUDIO COMPANHIA ✨

O que sabemos sobre outras pessoas? Como criamos a imagem que temos de cada povo? Nosso conhecimento é formado pelas histórias que escutamos, e, quanto maior o número de narrativas diversas, mais completa será nossa compreensão sobre determinado assunto.

É propondo essa ideia, de diversificarmos as fontes do conhecimento e sermos cautelosos ao ouvir somente uma versão dos fatos, que Chimamanda Ngozi Adichie concebe ""O PERIGO DE UMA HISTÓRIA ÚNICA"", disponível nos formatos físico, e-book, e, agora, em audiobook!

🎧 O audiobook de ""O PERIGO DE UMA HISTÓRIA ÚNICA"" é narrado por Graça Cunha. Ouça nas principais lojas de áudio, como Audible, Google Play Livros, Kobo, Skeelo e Martins Fontes Paulista.

📚 Sobre o livro:
“O perigo de uma história única” é baseado na primeira fala feita pela escritora no TED Talk, em 2009. Dez anos depois, o vídeo é um dos mais acessados da plataforma, com mais de 18 milhões de visualizações.

Responsável por encantar a todos com suas narrativas ficcionais, Chimamanda também se mostra uma excelente pensadora do mundo contemporâneo, construindo pontes para um entendimento intercultural mais profundo.

📝 Tradução de Julia Romeu

#chimamandangoziadichie #operigodeumahistóriaúnica #áudiocompanhia #companhiadasletras #ensaios #nãoficção","['chimamandangoziadichie', 'operigodeumahistóriaúnica', 'áudiocompanhia', 'companhiadasletras', 'ensaios', 'nãoficção']",2024-05-18 11:00:20
companhiadasletras,224,1,"UMA NÃO FICÇÃO FASCINANTE PARA TODOS OS PÚBLICOS⚡️

Depois de anos de pesquisa, vasculhando diários de bordo, jornais, poemas e relatos de viagem, David Grann reconstituiu a história real de um naufrágio no século XVIII — e da história impressionante de seus sobreviventes. Apesar de não ser testemunha ocular do que aconteceu, suas bases são sólidas o suficiente para que ""OS NÁUFRAGOS DO WAGER"" seja um dos maiores acontecimentos da não ficção narrativa dos últimos tempos. 

Fenômeno de público e crítica, esta é uma narrativa fascinante sobre o comportamento humano em situações extremas, repleta de reviravoltas e escrita com ritmo de tirar o fôlego. Do autor de ""Assassinos da lua das Flores"", ""OS NÁUFRAGOS DO WAGER"" já chegou às livrarias!

📚 Sinopse:
Em 28 de janeiro de 1742, uma embarcação apareceu na costa do Brasil, tripulada por trinta homens famélicos, à beira da morte, com uma história assombrosa para contar. Eram sobreviventes do Wager, um navio britânico que naufragara em uma ilha deserta na costa da Patagônia.

Abandonados durante meses e sob circunstâncias adversas, eles construíram o próprio navio e viajaram por mais de cem dias, sendo recebidos como heróis. Mas seis meses depois uma outra nave chegou à costa chilena, desta vez com apenas três náufragos e uma narrativa muito diferente: os trinta marinheiros que desembarcaram no Brasil não eram heróis, e sim amotinados.

Assim começou uma guerra de versões entre os dois grupos, demonstrando que, enquanto estavam na ilha, a tripulação do Wager entrou em guerra, com facções lutando pelo domínio da região. Com mais acusações de traição e assassinato, o Almirantado convocou uma corte marcial para determinar quem estava dizendo a verdade, num processo que punha a vida de todos em xeque.

Indo além da aventura histórica, David Grann mostra em ""Os náufragos do Wager"" que o que estava sob julgamento não eram apenas o capitão e seus tripulantes, mas a própria ideia de império. Garanta seu exemplar!

📝 Tradução de Pedro Maia Soares

#bookstagram #bookgram #osnáufragosdeweger #literatura #davidgrann #literaturacontemporânea #AssassinosDaLuaDasFlores","['bookstagram', 'bookgram', 'osnáufragosdeweger', 'literatura', 'davidgrann', 'literaturacontemporânea', 'AssassinosDaLuaDasFlores']",2024-05-17 21:00:32
companhiadasletras,-1,100,"Na próxima terça (21/05), estarei em uma conversa exclusiva, no lançamento de “Cine Subaé: Escritos sobre cinema (1960-2023)”, com @claudiolealcl e @rodrigo_sombra, organizadores da obra. 🎬📚

📍Local: Teatro Clara Nunes, Rio de Janeiro, 21/05, às 20h;
🎟️ Ingressos disponíveis no Sympla (link nos stories) e na bilheteira do Teatro;
⚠️ Parte do lucro dos ingressos será destinado à Ação do @342Artes em Solidariedade aos Trabalhadores da Cultura do Rio Grande do Sul.

@companhiadasletras
@janela_livraria
@tclaranunes

🎥: Acervo SRTV / CTAv

#CaetanoVeloso #CineSubaé #342RS","['CaetanoVeloso', 'CineSubaé', '342RS']",2024-05-17 20:53:23
companhiadasletras,664,7,"POR QUE AGIMOS DE DETERMINADA MANEIRA? 

Somos capazes de cometer atos terríveis de violência, mas também de agir de forma igualmente bondosa e empática uns para com os outros. 

Em “Comporte-se: a biologia humana em nosso melhor e pior”, o neurobiólogo Robert M. Sapolsky explora as diferentes camadas que compõem cada um dos comportamentos humanos, buscando entender como nosso cérebro evoluiu em paralelo com a cultura – e como essa complexa dinâmica ajuda a definir os impulsos que nos moveram ao longo da história. 

Eleito um dos melhores livros de 2018 pelos jornais Washington Post e Wall Street Journal, e narrado com sensibilidade e bom humor, ""Comporte-se"" é um trabalho fascinante que investiga não só o que nos torna humanos, mas os problemas que nos afligem desde sempre: a intolerância, a violência e os limites entre a moralidade e o livre-arbítrio.

📚 A obra está disponível na Book Friday da Amazon. Confira a página da Companhia no site e saiba mais. Link também nos stories! 

💬 ""Um dos melhores escritores-cientistas do nosso tempo."" – Oliver Sacks

💬 ""Leia 'Comporte-se' e você nunca mais se surpreenderá com a extensão e a profundidade de nosso mau comportamento."" – Charles Duhigg, autor de “O poder do hábito”

📝 Tradução de Vanessa Barbara e Giovane Salimena

🎨 Capa de Eduardo Foresti 

#comportese #robertmsapolsky #biologiahumana #biologia #nãoficção #ciências","['comportese', 'robertmsapolsky', 'biologiahumana', 'biologia', 'nãoficção', 'ciências']",2024-05-17 19:00:21
companhiadasletras,282,1,"UM ROMANCE MISTERIOSO E ENVOLVENTE ⚡

A cumplicidade e o afeto que pautam uma amizade, os segredos que não ousamos dividir com ninguém e a violência sorrateira a que estamos sujeitos são fios que entrelaçam ""CARLABÊ, novo romance de Isabela Noronha. 

Numa trama que se desenvolve como uma transcrição, intercalando ruídos e trechos de cartas, a autora explora as lacunas de uma história para desenhar os meandros de uma amizade e a hostilidade de uma cidade em constante expansão. Já nas livrarias!

📚 Sobre o livro:
Um corpo estirado na rua. Uma mulher desaparecida. Sem notícia da amiga há uma semana, tudo que Saramara tem é o caderno em que Carlabê escrevia cartas, deixado no apartamento em que moravam. Agora, ela precisa responder às perguntas de um homem que, gravando a conversa com um celular, a acompanha pelo bairro de Santa Cecília, na busca incerta pelo paradeiro da moça.

Levados pela voz de Saramara a construir, por gestos e frases vagas, a imagem de Carlabê, não conseguimos, contudo, dizer com convicção que sabemos quem ela é. As dificuldades para se sustentar na capital paulista expõem as personagens ao desamparo, que ameaça suas relações e as leva a tomar decisões arriscadas.

🎨 Capa de Bloco Gráfico (@blocografico) com arte de Cristina Canale

 #carlabê #isabelanoronha #literatura #literaturanacional","['carlabê', 'isabelanoronha', 'literatura', 'literaturanacional']",2024-05-17 17:00:51
